date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:11	345/345	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Mar%202025%2016:18:06%20GMT	http://themesbrand.com/velzon/html/corporate/index.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/index.0.delayed	(from )
23:18:12	302336/302336	---M-Z	200	added ('OK')	text/html	etag:%2249d00-6258aae40eded-gzip%22	https://themesbrand.com/velzon/html/corporate/index.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/index.html	(from )
23:18:12	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-607430e6e63c6%22	https://themesbrand.com/robots.txt		(from )
23:18:13	113853/113853	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221bcbd-607430ffa441f%22	https://themesbrand.com/velzon/html/corporate/assets/images/favicon.ico	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/favicon.ico	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:13	2139/2139	---M-Z	200	added ('OK')	text/css	etag:%2285b-6258aae3e4dfe-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/libs/jsvectormap/jsvectormap.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/libs/jsvectormap/jsvectormap.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:13	18459/18459	---M-Z	200	added ('OK')	text/css	etag:%22481b-6258aae3f1922-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/libs/swiper/swiper-bundle.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/libs/swiper/swiper-bundle.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:13	1237/1237	---M-Z	200	added ('OK')	application/javascript	etag:%224d5-607430ffbab80-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/js/layout.js	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/js/layout.js	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:13	282431/282431	---M-Z	200	added ('OK')	text/css	etag:%2244f3f-6258aae34c848-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/css/bootstrap.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/css/bootstrap.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:14	620111/620111	---MCZ	200	added ('OK')	text/css	etag:%229764f-6258aae34d7e9-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/css/icons.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/css/icons.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:14	339943/339943	---M-Z	200	added ('OK')	text/css	etag:%2252fe7-6258aae34a908-gzip%22	https://themesbrand.com/velzon/html/corporate/assets/css/app.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/css/app.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:14	44/44	---M--	200	added ('OK')	text/css	etag:%222c-607430ff830de%22	https://themesbrand.com/velzon/html/corporate/assets/css/custom.min.css	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/css/custom.min.css	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:14	7222/7222	---M--	200	added ('OK')	image/png	etag:%221c36-607430ffac11f%22	https://themesbrand.com/velzon/html/corporate/assets/images/logo-sm.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/logo-sm.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:15	3960/3960	---M--	200	added ('OK')	image/png	etag:%22f78-607430ffac11f%22	https://themesbrand.com/velzon/html/corporate/assets/images/logo-dark.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/logo-dark.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:15	3722/3722	---M--	200	added ('OK')	image/png	etag:%22e8a-607430ffac11f%22	https://themesbrand.com/velzon/html/corporate/assets/images/logo-light.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/logo-light.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:15	17336/17336	---M--	200	added ('OK')	image/jpeg	etag:%2243b8-607430ffbab80%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-2.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-2.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:15	11267/11267	---M--	200	added ('OK')	image/jpeg	etag:%222c03-607430ffbab80%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-3.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:15	11561/11561	---M--	200	added ('OK')	image/jpeg	etag:%222d29-607430ffbab80%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-5.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:16	300775/300775	---M-Z	200	added ('OK')	text/html	etag:%22496e7-6258aae412c6e-gzip%22	https://themesbrand.com/velzon/html/corporate/pages-search-results.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/pages-search-results.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:16	16289/16289	---M--	200	added ('OK')	image/svg+xml	etag:%223fa1-607430ffaa1df%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/us.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/us.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:16	5913/5913	---M--	200	added ('OK')	image/svg+xml	etag:%221719-607430ffa923f%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/spain.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/spain.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:16	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-607430ffa72ff%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/germany.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/germany.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:17	690/690	---M--	200	added ('OK')	image/svg+xml	etag:%222b2-607430ffa72ff%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/italy.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/italy.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:17	702/702	---M--	200	added ('OK')	image/svg+xml	etag:%222be-607430ffa923f%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/russia.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/russia.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:17	2483/2483	---M--	200	added ('OK')	image/svg+xml	etag:%229b3-607430ffa53bf%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/china.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/china.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:17	428/428	---M--	200	added ('OK')	image/svg+xml	etag:%221ac-607430ffa72ff%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/french.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/french.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:18	259/259	---M--	200	added ('OK')	image/svg+xml	etag:%22103-607430ffa53bf%22	https://themesbrand.com/velzon/html/corporate/assets/images/flags/ae.svg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/flags/ae.svg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:18	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/github.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/github.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:18	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/bitbucket.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/bitbucket.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:18	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/dribbble.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/dribbble.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:18	772/772	---M--	200	added ('OK')	image/png	etag:%22304-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/dropbox.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/dropbox.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:19	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/mail_chimp.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:19	2691/2691	---M--	200	added ('OK')	image/png	etag:%22a83-607430ffa347f%22	https://themesbrand.com/velzon/html/corporate/assets/images/brands/slack.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/brands/slack.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:19	223868/223868	---M-Z	200	added ('OK')	text/html	etag:%2236a7c-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-products.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-products.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:20	62563/62563	---M--	200	added ('OK')	image/png	etag:%22f463-607430ffaff9f%22	https://themesbrand.com/velzon/html/corporate/assets/images/products/img-1.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/products/img-1.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:20	54572/54572	---M--	200	added ('OK')	image/png	etag:%22d52c-607430ffaff9f%22	https://themesbrand.com/velzon/html/corporate/assets/images/products/img-2.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/products/img-2.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:20	250492/250492	---M-Z	200	added ('OK')	text/html	etag:%223d27c-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-product-details.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-product-details.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:20	100267/100267	---M--	200	added ('OK')	image/png	etag:%22187ab-607430ffaff9f%22	https://themesbrand.com/velzon/html/corporate/assets/images/products/img-3.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/products/img-3.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:21	73544/73544	---M--	200	added ('OK')	image/png	etag:%2211f48-607430ffb0f3f%22	https://themesbrand.com/velzon/html/corporate/assets/images/products/img-6.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/products/img-6.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:21	68652/68652	---M--	200	added ('OK')	image/png	etag:%2210c2c-607430ffaff9f%22	https://themesbrand.com/velzon/html/corporate/assets/images/products/img-5.png	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/products/img-5.png	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	234359/234359	---M-Z	200	added ('OK')	text/html	etag:%2239377-6258aae33af02-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-checkout.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-checkout.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	9460/9460	---M--	200	added ('OK')	image/jpeg	etag:%2224f4-607430ffbab80%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-8.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	11948/11948	---M--	200	added ('OK')	image/jpeg	etag:%222eac-607430ffbab80%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-6.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	9022/9022	---M--	200	added ('OK')	image/jpeg	etag:%22233e-607430ffb9be0%22	https://themesbrand.com/velzon/html/corporate/assets/images/users/avatar-1.jpg	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	415842/415842	---M-Z	200	added ('OK')	text/html	etag:%2265862-6258aae412c6e-gzip%22	https://themesbrand.com/velzon/html/corporate/pages-profile.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/pages-profile.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:22	233923/233923	---M-Z	200	added ('OK')	text/html	etag:%22391c3-6258aae335140-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-chat.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-chat.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:23	297820/297820	---M-Z	200	added ('OK')	text/html	etag:%2248b5c-6258aae349967-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-tasks-kanban.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-tasks-kanban.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:23	214876/214876	---M-Z	200	added ('OK')	text/html	etag:%223475c-6258aae410d2d-gzip%22	https://themesbrand.com/velzon/html/corporate/pages-faqs.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/pages-faqs.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:23	243143/243143	---M-Z	200	added ('OK')	text/html	etag:%223b5c7-6258aae411cce-gzip%22	https://themesbrand.com/velzon/html/corporate/pages-profile-settings.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/pages-profile-settings.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:23	5952/5952	---M-Z	200	added ('OK')	text/html	etag:%221740-60743100494c3-gzip%22	https://themesbrand.com/velzon/html/corporate/auth-lockscreen-basic.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/auth-lockscreen-basic.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:24	5044/5044	---M-Z	200	added ('OK')	text/html	etag:%2213b4-607431004a463-gzip%22	https://themesbrand.com/velzon/html/corporate/auth-logout-basic.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/auth-logout-basic.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:24	234489/234489	---M-Z	200	added ('OK')	text/html	etag:%22393f9-6258aae3ff3e7-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-analytics.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-analytics.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:24	249488/249488	---M-Z	200	added ('OK')	text/html	etag:%223ce90-6258aae400388-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-crm.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-crm.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:24	285834/285834	---M-Z	200	added ('OK')	text/html	etag:%2245c8a-6258aae401328-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-crypto.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-crypto.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:24	283301/283301	---M-Z	200	added ('OK')	text/html	etag:%22452a5-6258aae4022c8-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-projects.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-projects.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:25	280611/280611	---M-Z	200	added ('OK')	text/html	etag:%2244823-6258aae401328-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-nft.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-nft.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:25	277646/277646	---M-Z	200	added ('OK')	text/html	etag:%2243c8e-6258aae401328-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-job.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-job.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:25	229605/229605	---M-Z	200	added ('OK')	text/html	etag:%22380e5-6258aae3ff3e7-gzip%22	https://themesbrand.com/velzon/html/corporate/dashboard-blog.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/dashboard-blog.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:25	210339/210339	---M-Z	200	added ('OK')	text/html	etag:%22335a3-6258aae335140-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-calendar.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-calendar.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:25	210313/210313	---M-Z	200	added ('OK')	text/html	etag:%2233589-6258aae3341a0-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-calendar-month-grid.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-calendar-month-grid.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:26	247465/247465	---M-Z	200	added ('OK')	text/html	etag:%223c6a9-6258aae345ae6-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-mailbox.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-mailbox.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:26	230667/230667	---M-Z	200	added ('OK')	text/html	etag:%223850b-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-email-basic.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-email-basic.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:26	230948/230948	---M-Z	200	added ('OK')	text/html	etag:%2238624-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-email-ecommerce.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-email-ecommerce.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:26	217482/217482	---M-Z	200	added ('OK')	text/html	etag:%223518a-6258aae339f62-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-add-product.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-add-product.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:27	220366/220366	---M-Z	200	added ('OK')	text/html	etag:%2235cce-6258aae33bea3-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-orders.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-orders.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:27	223776/223776	---M-Z	200	added ('OK')	text/html	etag:%2236a20-6258aae33af02-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-order-details.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-order-details.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:27	212978/212978	---M-Z	200	added ('OK')	text/html	etag:%2233ff2-6258aae33af02-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-customers.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-customers.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:27	212809/212809	---M-Z	200	added ('OK')	text/html	etag:%2233f49-6258aae339f62-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-cart.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-cart.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:27	219006/219006	---M-Z	200	added ('OK')	text/html	etag:%223577e-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-sellers.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-sellers.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:28	225081/225081	---M-Z	200	added ('OK')	text/html	etag:%2236f39-6258aae33ce43-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-ecommerce-seller-details.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-ecommerce-seller-details.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:28	287578/287578	---M-Z	200	added ('OK')	text/html	etag:%224635a-6258aae3489c7-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-projects-list.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-projects-list.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:28	355806/355806	---M-Z	200	added ('OK')	text/html	etag:%2256dde-6258aae3489c7-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-projects-overview.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-projects-overview.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:28	217418/217418	---M-Z	200	added ('OK')	text/html	etag:%223514a-6258aae3489c7-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-projects-create.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-projects-create.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:29	231362/231362	---M-Z	200	added ('OK')	text/html	etag:%22387c2-6258aae349967-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-tasks-list-view.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-tasks-list-view.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:29	258572/258572	---M-Z	200	added ('OK')	text/html	etag:%223f20c-6258aae349967-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-tasks-details.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-tasks-details.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:29	223511/223511	---M-Z	200	added ('OK')	text/html	etag:%2236917-6258aae3360e1-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crm-contacts.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crm-contacts.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:29	225006/225006	---M-Z	200	added ('OK')	text/html	etag:%2236eee-6258aae335140-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crm-companies.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crm-companies.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:30	335109/335109	---M-Z	200	added ('OK')	text/html	etag:%2251d05-6258aae3360e1-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crm-deals.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crm-deals.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:30	232814/232814	---M-Z	200	added ('OK')	text/html	etag:%2238d6e-6258aae337081-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crm-leads.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crm-leads.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:30	233374/233374	---M-Z	200	added ('OK')	text/html	etag:%2238f9e-6258aae338fc2-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-transactions.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-transactions.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:30	239150/239150	---M-Z	200	added ('OK')	text/html	etag:%223a62e-6258aae337081-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-buy-sell.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-buy-sell.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:30	224339/224339	---M-Z	200	added ('OK')	text/html	etag:%2236c53-6258aae338021-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-orders.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-orders.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:31	240220/240220	---M-Z	200	added ('OK')	text/html	etag:%223aa5c-6258aae338fc2-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-wallet.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-wallet.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:31	232090/232090	---M-Z	200	added ('OK')	text/html	etag:%2238a9a-6258aae338021-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-ico.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-ico.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:31	219680/219680	---M-Z	200	added ('OK')	text/html	etag:%2235a20-6258aae338021-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-crypto-kyc.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-crypto-kyc.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:31	212162/212162	---M-Z	200	added ('OK')	text/html	etag:%2233cc2-6258aae33fd24-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-invoices-list.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-invoices-list.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
23:18:32	210213/210213	---M-Z	200	added ('OK')	text/html	etag:%2233525-6258aae33ed84-gzip%22	https://themesbrand.com/velzon/html/corporate/apps-invoices-details.html	C:/Users/admin/Desktop/themeadmin/themesbrand.com/velzon/html/corporate/apps-invoices-details.html	(from https://themesbrand.com/velzon/html/corporate/index.html)
